# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitivewaw --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,415,4,124,61,0,59,35,0,44,29,0,21,13,4,16,7,0,6,3,0,4,6,0,6,6,4,18,7,0,8,4,0,4,6,0,6,6,4,18,7,0,8,4,0,4,7,0,6,6,3.5749669075
apache1,109,4,110,57,0,59,35,0,17,13,0,34,21,4,13,8,0,4,2,0,5,6,0,4,7,4,19,9,0,8,4,0,5,7,0,6,8,4,26,11,0,11,6,0,5,8,0,10,9,4.44291186333
apache1,142,5,110,57,0,59,35,0,19,15,0,32,20,2,17,9,0,6,3,0,2,3,0,9,8,2,17,9,0,6,3,0,2,3,0,9,8,2,26,11,0,11,6,0,2,6,0,13,9,5.09569716454
apache1,110,4,110,57,0,59,35,0,17,13,0,34,21,4,17,9,0,6,3,0,4,7,0,7,8,4,19,9,0,8,4,0,4,7,0,7,8,4,26,11,0,11,6,0,4,8,0,11,9,4.81013298035
apache1,244,6,120,61,0,59,35,0,26,18,0,35,21,6,15,9,0,4,2,0,5,6,0,6,7,6,24,11,0,9,5,0,6,6,0,9,9,6,28,12,0,11,6,0,5,8,0,12,9,5.63964414597
apache1,49,7,120,61,0,59,35,0,31,21,0,30,21,4,15,9,0,4,2,0,6,7,0,5,7,5,28,12,0,11,6,0,9,9,0,8,10,6,24,11,0,9,5,0,8,8,0,7,8,5.8687748909
apache1,204,5,110,57,0,59,35,0,22,15,0,29,19,4,13,8,0,4,2,0,4,5,0,5,8,5,19,9,0,8,4,0,6,7,0,5,8,5,26,11,0,11,6,0,6,8,0,9,9,4.31513690948
apache1,425,4,120,61,0,59,35,0,40,26,0,21,13,4,16,7,0,6,3,0,4,6,0,6,6,4,18,7,0,8,4,0,4,6,0,6,6,4,18,7,0,8,4,0,4,7,0,6,6,3.45201802254
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,12,8,0,4,2,0,6,5,0,2,7,5,14,8,0,6,3,0,6,5,0,2,7,5,25,11,0,11,6,0,6,8,0,8,9,3.79596996307
apache1,330,8,140,69,0,59,35,0,37,28,0,44,32,4,17,7,0,6,3,0,4,7,0,7,6,4,19,7,0,8,4,0,4,7,0,7,6,4,19,7,0,8,4,0,4,7,0,7,6,3.86325597763
