# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,51,5,102,55,0,59,35,0,32,21,0,11,13,2,6,8,0,1,1,0,3,5,0,2,7,2,8,8,0,3,3,0,3,5,0,2,7,3,14,11,0,6,6,0,5,9,0,3,9,0.627145051956
apache1,156,9,110,57,0,59,35,0,20,15,0,31,20,4,6,6,0,1,1,0,3,5,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,0.545863866806
apache1,383,7,110,57,0,59,35,0,30,21,0,21,14,4,6,6,0,1,1,0,3,5,0,2,5,5,9,7,0,3,3,0,4,7,0,2,6,4,7,6,0,2,2,0,3,5,0,2,5,0.564044952393
apache1,309,6,120,61,0,59,35,0,21,16,0,40,26,4,7,7,0,2,2,0,2,7,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,0.538331985474
apache1,419,8,110,57,0,59,35,0,30,22,0,21,16,4,9,9,0,2,2,0,5,9,0,2,6,4,15,11,0,6,6,0,7,10,0,2,6,4,10,9,0,3,3,0,5,9,0,2,6,0.803451061249
apache1,252,10,144,69,0,59,35,0,40,30,0,45,32,2,6,6,0,1,1,0,3,6,0,2,4,4,9,7,0,3,3,0,3,7,0,3,6,4,9,7,0,3,3,0,3,7,0,3,6,0.577183961868
apache1,297,10,110,57,0,59,35,0,21,16,0,30,20,4,8,8,0,1,1,0,2,5,0,5,8,6,11,9,0,3,3,0,3,6,0,5,9,6,16,11,0,6,6,0,3,7,0,7,10,0.848706007004
apache1,50,5,107,57,0,59,35,0,32,21,0,16,15,2,6,6,0,1,1,0,3,5,0,2,5,2,8,6,0,3,3,0,3,5,0,2,5,3,10,7,0,4,4,0,3,6,0,3,7,0.562736034393
apache1,75,7,97,53,0,59,35,0,20,16,0,18,15,3,6,6,0,2,2,0,3,5,0,1,4,3,7,6,0,3,3,0,3,5,0,1,5,5,9,7,0,4,4,0,3,7,0,2,6,0.541446208954
apache1,289,9,110,57,0,59,35,0,21,16,0,30,20,2,6,6,0,1,1,0,3,5,0,2,6,3,9,7,0,3,3,0,4,7,0,2,6,3,9,7,0,3,3,0,4,7,0,2,6,0.567462921143
apache1,114,6,120,61,0,59,35,0,19,19,0,42,29,2,6,6,0,1,1,0,3,6,0,2,4,4,9,7,0,3,3,0,3,7,0,3,6,4,9,7,0,3,3,0,3,7,0,3,6,0.572669029236
apache1,217,8,120,61,0,59,35,0,32,23,0,29,19,4,9,7,0,2,2,0,3,6,0,4,7,4,11,7,0,4,4,0,3,6,0,4,7,4,11,7,0,4,4,0,3,6,0,4,7,0.671416044235
apache1,426,3,109,57,0,59,35,0,29,22,0,21,13,3,6,6,0,2,2,0,1,4,0,3,5,3,10,7,0,4,4,0,2,5,0,4,6,3,7,6,0,3,3,0,1,5,0,3,5,0.546885967255
apache1,234,10,120,61,0,59,35,0,32,23,0,29,21,6,8,6,0,1,1,0,3,5,0,4,6,6,12,7,0,4,4,0,4,6,0,4,7,6,12,7,0,4,4,0,4,6,0,4,7,0.69387793541
