# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --hazardsensitiveall --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,159,6,104,55,0,59,35,0,12,13,0,33,20,6,15,11,0,6,6,0,3,9,0,6,9,0.789480924606
apache1,212,9,120,61,0,59,35,0,31,21,0,30,19,3,9,7,0,3,3,0,4,6,0,2,5,0.562838077545
apache1,393,8,110,57,0,59,35,0,22,16,0,29,20,6,17,12,0,6,6,0,5,8,0,6,10,1.01870989799
apache1,128,5,140,69,0,59,35,0,42,33,0,39,28,3,10,7,0,3,3,0,3,6,0,4,7,0.599217891693
apache1,269,7,120,61,0,59,35,0,32,22,0,29,19,7,16,11,0,6,6,0,5,10,0,5,8,0.837161064148
apache1,272,10,120,61,0,59,35,0,33,24,0,28,19,8,17,12,0,6,6,0,5,10,0,6,9,1.06574201584
apache1,52,5,120,61,0,59,35,0,30,19,0,31,20,3,12,7,0,4,4,0,6,7,0,2,5,0.752624988556
apache1,274,9,144,69,0,59,35,0,39,32,0,46,31,5,10,7,0,4,4,0,3,7,0,3,6,0.627001047134
apache1,71,6,124,61,0,59,35,0,19,14,0,46,29,6,10,7,0,4,4,0,3,7,0,3,6,0.603931903839
apache1,349,6,120,61,0,59,35,0,38,27,0,23,16,2,12,7,0,4,4,0,3,6,0,5,6,0.706868171692
apache1,70,7,110,57,0,59,35,0,20,15,0,31,20,5,11,7,0,4,4,0,4,7,0,3,6,0.647096157074
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,4,13,8,0,4,4,0,4,8,0,5,6,0.621725797653
apache1,301,10,110,57,0,59,35,0,22,17,0,29,20,8,18,13,0,6,6,0,5,9,0,7,10,0.970556020737
apache1,328,9,140,69,0,59,35,0,40,30,0,41,27,5,9,7,0,3,3,0,4,7,0,2,6,0.564505815506
apache1,343,12,120,61,0,59,35,0,26,20,0,35,23,4,8,7,0,3,3,0,2,7,0,3,6,0.529739141464
apache1,392,7,110,57,0,59,35,0,22,16,0,29,19,7,16,12,0,6,6,0,4,9,0,6,9,0.881098031998
apache1,286,7,110,57,0,59,35,0,21,15,0,30,19,5,11,7,0,4,4,0,4,7,0,3,6,0.633852958679
apache1,72,9,120,61,0,59,35,0,21,20,0,40,27,7,12,8,0,4,4,0,3,7,0,5,7,0.697461843491
apache1,391,8,110,57,0,59,35,0,22,16,0,29,19,4,8,7,0,3,3,0,3,6,0,2,7,0.517352104187
apache1,402,9,141,69,0,59,35,0,39,27,0,43,31,5,13,8,0,4,4,0,5,7,0,4,7,0.710786104202
apache1,291,9,110,57,0,59,35,0,22,16,0,29,19,7,16,12,0,6,6,0,4,9,0,6,9,0.817041873932
apache1,379,7,110,57,0,59,35,0,31,22,0,20,14,5,11,7,0,4,4,0,4,7,0,3,6,0.665610790253
apache1,248,8,120,61,0,59,35,0,28,20,0,33,22,6,12,7,0,4,4,0,4,7,0,4,6,0.689593076706
apache1,265,10,120,61,0,59,35,0,33,24,0,28,20,10,19,13,0,6,6,0,7,11,0,6,9,1.14833402634
apache1,143,5,110,57,0,59,35,0,19,14,0,32,19,5,11,7,0,4,4,0,3,6,0,4,7,0.636841058731
apache1,112,4,124,61,0,59,35,0,17,14,0,48,31,4,11,7,0,4,4,0,3,7,0,4,6,0.618910074234
apache1,413,3,120,61,0,59,35,0,40,26,0,21,13,3,11,7,0,4,4,0,3,6,0,4,6,0.675812005997
apache1,235,10,120,61,0,59,35,0,27,19,0,34,23,6,17,11,0,6,6,0,6,9,0,5,9,0.886972904205
apache1,416,6,110,57,0,59,35,0,29,20,0,22,15,4,10,7,0,4,4,0,3,7,0,3,6,0.558408021927
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,15,12,0,6,6,0,4,9,0,5,9,0.760160923004
apache1,186,8,100,53,0,59,35,0,17,12,0,24,14,6,11,8,0,4,4,0,3,8,0,4,6,0.609159946442
apache1,205,5,124,61,0,59,35,0,21,15,0,44,29,3,10,8,0,3,3,0,5,7,0,2,6,0.536597013474
apache1,236,8,120,61,0,59,35,0,28,20,0,33,22,6,12,7,0,4,4,0,4,7,0,4,6,0.66624212265
apache1,337,10,120,61,0,59,35,0,27,20,0,34,23,10,19,12,0,6,6,0,6,9,0,7,10,0.936589956284
apache1,206,6,120,61,0,59,35,0,21,19,0,40,28,4,11,8,0,3,3,0,5,6,0,3,7,0.562334060669
