# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,328,9,140,69,0,59,35,0,40,30,0,41,27,3,6,6,0,1,1,0,4,6,0,1,5,5,9,7,0,3,3,0,4,7,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,1.60864901543
apache1,245,8,120,61,0,59,35,0,28,19,0,33,22,4,8,8,0,1,1,0,5,8,0,2,5,4,16,11,0,6,6,0,5,9,0,5,9,4,12,9,0,4,4,0,5,9,0,3,6,2.59095692635
apache1,267,11,120,61,0,59,35,0,33,23,0,28,20,4,6,6,0,1,1,0,2,5,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,1.57826304436
apache1,51,5,102,55,0,59,35,0,32,21,0,11,13,2,6,8,0,1,1,0,3,5,0,2,7,2,8,8,0,3,3,0,3,5,0,2,7,3,14,11,0,6,6,0,5,9,0,3,9,1.92168211937
apache1,343,12,120,61,0,59,35,0,26,20,0,35,23,4,7,7,0,2,2,0,2,7,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,1.51247596741
apache1,382,7,110,57,0,59,35,0,33,23,0,18,14,3,7,7,0,2,2,0,4,7,0,1,3,3,8,7,0,3,3,0,4,7,0,1,4,3,7,7,0,2,2,0,4,7,0,1,3,1.38716483116
apache1,291,9,110,57,0,59,35,0,22,16,0,29,19,4,6,6,0,1,1,0,2,5,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,1.58989405632
apache1,303,8,144,69,0,59,35,0,41,32,0,44,30,3,6,6,0,1,1,0,1,5,0,4,6,4,9,7,0,3,3,0,2,7,0,4,6,4,9,7,0,3,3,0,2,7,0,4,6,1.77704715729
apache1,297,10,110,57,0,59,35,0,21,16,0,30,20,4,8,8,0,1,1,0,2,5,0,5,8,6,11,9,0,3,3,0,3,6,0,5,9,6,16,11,0,6,6,0,3,7,0,7,10,2.7059378624
apache1,243,8,120,61,0,59,35,0,26,19,0,35,23,2,8,8,0,1,1,0,5,8,0,2,4,4,16,11,0,6,6,0,5,9,0,5,9,4,11,9,0,3,3,0,5,9,0,3,6,2.4024040699
apache1,301,10,110,57,0,59,35,0,22,17,0,29,20,4,9,9,0,2,2,0,3,6,0,4,9,4,10,9,0,3,3,0,3,6,0,4,9,4,15,11,0,6,6,0,3,7,0,6,10,2.29014801979
apache1,271,6,107,57,0,59,35,0,33,22,0,15,14,4,6,8,0,1,1,0,2,5,0,3,7,4,7,8,0,2,2,0,2,5,0,3,7,6,14,11,0,6,6,0,4,10,0,4,8,2.04631996155
apache1,375,7,110,57,0,59,35,0,33,23,0,18,14,4,6,6,0,1,1,0,3,5,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,1.45412993431
apache1,203,5,110,57,0,59,35,0,22,16,0,29,19,2,8,8,0,1,1,0,2,4,0,5,8,3,11,9,0,3,3,0,3,6,0,5,8,3,16,11,0,6,6,0,3,7,0,7,9,2.54361605644
apache1,304,7,110,57,0,59,35,0,22,16,0,29,20,5,9,9,0,2,2,0,4,7,0,3,8,5,10,9,0,3,3,0,4,7,0,3,8,5,15,11,0,6,6,0,4,8,0,5,9,2.5745370388
apache1,141,7,110,57,0,59,35,0,19,15,0,32,20,4,8,8,0,1,1,0,2,6,0,5,7,5,11,9,0,3,3,0,2,6,0,6,9,5,16,11,0,6,6,0,2,7,0,8,10,2.62743592262
apache1,346,10,120,61,0,59,35,0,27,19,0,34,22,6,9,9,0,2,2,0,4,9,0,3,6,6,15,11,0,6,6,0,4,9,0,5,9,6,10,9,0,3,3,0,4,9,0,3,6,2.25327301025
apache1,415,3,124,61,0,59,35,0,44,29,0,21,13,3,9,7,0,3,3,0,3,5,0,3,6,3,11,7,0,4,4,0,3,5,0,4,6,3,10,7,0,4,4,0,3,6,0,3,6,2.17083001137
apache1,109,4,110,57,0,59,35,0,17,13,0,34,21,2,6,6,0,1,1,0,3,6,0,2,4,4,9,7,0,3,3,0,3,7,0,3,6,4,9,7,0,3,3,0,3,7,0,3,6,1.56901407242
apache1,142,6,110,57,0,59,35,0,19,15,0,32,20,2,9,9,0,2,2,0,1,3,0,6,8,2,9,9,0,2,2,0,1,3,0,6,8,2,15,11,0,6,6,0,1,6,0,8,9,2.55077004433
apache1,110,8,110,57,0,59,35,0,17,13,0,34,21,4,7,7,0,2,2,0,2,6,0,3,6,4,8,7,0,3,3,0,2,6,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,1.44554901123
apache1,244,8,120,61,0,59,35,0,26,18,0,35,21,2,6,6,0,1,1,0,2,4,0,3,4,2,7,6,0,2,2,0,2,4,0,3,4,4,9,7,0,3,3,0,2,6,0,4,6,1.43093705177
apache1,49,7,120,61,0,59,35,0,31,21,0,30,21,4,6,6,0,1,1,0,3,5,0,2,5,5,9,7,0,3,3,0,4,7,0,2,6,4,7,6,0,2,2,0,3,5,0,2,5,1.49068689346
apache1,204,5,110,57,0,59,35,0,22,15,0,29,19,4,6,6,0,1,1,0,3,5,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,5,9,7,0,3,3,0,4,7,0,2,6,1.6968100071
apache1,425,3,120,61,0,59,35,0,40,26,0,21,13,3,9,7,0,3,3,0,3,5,0,3,6,3,11,7,0,4,4,0,3,5,0,4,6,3,10,7,0,4,4,0,3,6,0,3,6,1.97691893578
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,6,8,0,1,1,0,3,5,0,2,7,5,7,8,0,2,2,0,3,5,0,2,7,5,14,11,0,6,6,0,3,8,0,5,9,2.24032878876
apache1,330,12,140,69,0,59,35,0,37,28,0,44,32,4,7,7,0,2,2,0,2,6,0,3,6,4,8,7,0,3,3,0,2,6,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,1.52213191986
