# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitiveall
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,155,6,110,57,0,59,35,0,17,14,0,34,20,6,25,13,0,8,4,0,5,7,0,12,11,6,25,13,0,8,4,0,5,8,0,12,11,6,30,14,0,11,6,0,5,9,0,14,11,8.06161808968
apache1,292,10,110,57,0,59,35,0,22,16,0,29,19,8,28,14,0,8,5,0,9,8,0,11,11,8,30,14,0,10,6,0,9,8,0,11,12,8,31,14,0,11,6,0,9,9,0,11,12,10.0591731071
apache1,339,10,120,61,0,59,35,0,28,20,0,33,21,10,31,15,0,10,6,0,8,9,0,13,11,10,33,15,0,11,6,0,8,10,0,14,12,10,35,16,0,11,6,0,8,10,0,16,12,16.4136919975
apache1,52,5,120,61,0,59,35,0,30,19,0,31,20,5,30,15,0,10,6,0,12,11,0,8,8,5,34,16,0,11,6,0,12,11,0,11,11,5,34,16,0,11,6,0,12,11,0,11,9,16.0557210445
apache1,335,12,140,69,0,59,35,0,37,28,0,44,32,4,13,7,0,4,2,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,3.92471408844
apache1,107,6,110,57,0,59,35,0,17,14,0,34,21,6,21,12,0,6,4,0,5,7,0,10,10,6,27,13,0,10,6,0,5,8,0,12,11,6,28,13,0,11,6,0,5,9,0,12,11,8.2801258564
apache1,414,6,124,61,0,59,35,0,42,30,0,23,16,2,21,9,0,8,4,0,5,7,0,8,7,2,21,9,0,8,4,0,5,7,0,8,7,2,21,9,0,8,4,0,5,7,0,8,7,4.89385390282
apache1,143,5,110,57,0,59,35,0,19,14,0,32,19,4,12,8,0,2,1,0,6,7,0,4,6,5,18,9,0,6,3,0,6,7,0,6,8,5,20,9,0,8,4,0,6,7,0,6,8,3.82483720779
apache1,384,7,110,57,0,59,35,0,30,22,0,21,14,7,22,12,0,8,5,0,8,10,0,6,7,7,27,13,0,11,6,0,10,11,0,6,7,7,26,13,0,10,6,0,10,11,0,6,7,6.88272690773
apache1,71,6,124,61,0,59,35,0,19,14,0,46,29,6,17,9,0,6,3,0,5,7,0,6,8,6,19,9,0,8,4,0,5,7,0,6,8,6,19,9,0,8,4,0,5,7,0,6,8,4.45635795593
apache1,411,3,109,57,0,59,35,0,29,22,0,21,13,3,18,8,0,8,4,0,4,6,0,6,5,3,18,8,0,8,4,0,4,6,0,6,6,3,18,8,0,8,4,0,4,7,0,6,5,4.51545882225
apache1,298,9,110,57,0,59,35,0,21,16,0,30,21,7,26,14,0,8,5,0,6,8,0,12,11,7,28,14,0,10,6,0,6,8,0,12,11,7,29,14,0,11,6,0,6,9,0,12,11,11.0420870781
apache1,422,3,120,61,0,59,35,0,40,26,0,21,13,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,7,0,6,6,4.76660299301
apache1,286,7,110,57,0,59,35,0,21,15,0,30,19,4,11,7,0,2,1,0,4,5,0,5,6,5,17,8,0,6,3,0,6,7,0,5,7,4,15,7,0,6,3,0,4,5,0,5,6,3.27790284157
apache1,418,10,110,57,0,59,35,0,28,21,0,23,17,6,28,14,0,10,6,0,12,11,0,6,8,6,29,14,0,11,6,0,12,11,0,6,8,6,28,14,0,10,6,0,12,11,0,6,8,9.99056696892
apache1,185,8,120,61,0,59,35,0,19,15,0,42,26,4,18,9,0,6,3,0,4,7,0,8,8,4,20,9,0,8,4,0,4,7,0,8,8,4,20,9,0,8,4,0,4,7,0,8,8,4.4929869175
apache1,77,9,100,53,0,59,35,0,22,14,0,19,12,7,17,8,0,6,3,0,6,7,0,5,7,7,19,8,0,8,4,0,6,7,0,5,7,7,19,8,0,8,4,0,6,7,0,5,7,4.17982697487
apache1,247,8,109,57,0,59,35,0,16,15,0,34,22,8,28,14,0,10,6,0,6,9,0,12,11,8,30,14,0,11,6,0,6,9,0,13,12,8,32,15,0,11,6,0,6,9,0,15,12,10.3193840981
apache1,234,10,120,61,0,59,35,0,32,23,0,29,21,10,32,15,0,10,6,0,11,11,0,11,11,10,34,15,0,11,6,0,11,11,0,12,13,10,33,15,0,11,6,0,11,11,0,11,12,12.4735541344
apache1,377,9,110,57,0,59,35,0,31,23,0,20,15,5,16,9,0,4,2,0,7,9,0,5,6,5,20,9,0,8,4,0,7,9,0,5,6,5,18,9,0,6,3,0,7,9,0,5,6,4.0502281189
apache1,206,6,120,61,0,59,35,0,21,19,0,40,28,2,10,7,0,2,1,0,4,5,0,4,5,4,16,8,0,6,3,0,5,6,0,5,7,2,12,7,0,4,2,0,4,5,0,4,5,2.84895205498
apache1,216,10,120,61,0,59,35,0,32,23,0,29,21,10,32,15,0,10,6,0,11,11,0,11,10,10,34,15,0,11,6,0,11,11,0,12,12,10,33,15,0,11,6,0,11,11,0,11,11,14.4512679577
apache1,423,3,109,57,0,59,35,0,29,22,0,21,13,3,18,8,0,8,4,0,4,6,0,6,5,3,18,8,0,8,4,0,4,6,0,6,6,3,18,8,0,8,4,0,4,7,0,6,5,4.21879601479
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,7,16,9,0,4,2,0,6,9,0,6,6,7,20,9,0,8,4,0,6,9,0,6,6,7,18,9,0,6,3,0,6,9,0,6,6,4.33125591278
apache1,207,9,140,69,0,59,35,0,39,30,0,42,29,4,12,8,0,2,1,0,4,6,0,6,7,5,20,9,0,8,4,0,6,8,0,6,7,5,18,9,0,6,3,0,6,8,0,6,7,4.10671591759
apache1,212,9,120,61,0,59,35,0,31,21,0,30,19,2,11,7,0,2,1,0,4,4,0,5,5,3,17,8,0,6,3,0,6,6,0,5,6,2,13,7,0,4,2,0,4,4,0,5,5,3.49173092842
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,23,13,0,8,5,0,7,7,0,8,10,5,25,13,0,10,6,0,7,8,0,8,10,5,26,13,0,11,6,0,7,9,0,8,10,6.6722278595
apache1,306,7,110,57,0,59,35,0,22,16,0,29,19,5,16,9,0,4,2,0,7,8,0,5,7,5,18,9,0,6,3,0,7,8,0,5,7,5,20,9,0,8,4,0,7,8,0,5,7,4.1693379879
apache1,287,7,110,57,0,59,35,0,21,15,0,30,20,4,13,8,0,2,1,0,5,5,0,6,7,5,19,9,0,6,3,0,7,7,0,6,8,4,17,8,0,6,3,0,5,5,0,6,7,3.73556494713
